Date,Product_Name,Supplier_ID,Order_Quantity,Demand_Quantity,Raw_Material_ID,Raw_Material_Quantity,Lead_Time,Production_Schedule,Production_Capacity,Machine_ID,Defective_Units,Production_Costs,Labor_Hours,Inventory_Levels,Order_Status,Transportation_Costs,Supplier_Rating,Transportation_Mode,Stockout_Risk,Product_Price,Location
2025-08-10,Teh Botol Sosro,SUP_6,1897,393,RM_5,1732,14,2025-08-19,4152,MAC_4,29,2317.01,64,2381,Completed,4925.3,3,Rail,0.09,577.97,"Hubbardmouth, Indonesia"
2025-08-11,SilverQueen,SUP_41,1152,1085,RM_25,1438,13,2025-08-20,659,MAC_9,45,1277.46,70,1802,Pending,1648.55,2,Road,0.84,647.73,"Dunnfort, Indonesia"
2025-08-12,Pocari Sweat,SUP_30,359,175,RM_30,2012,14,2025-08-21,1623,MAC_13,34,3720.06,92,2928,Completed,3512.22,3,Road,0.31,968.04,"Brownfurt, Indonesia"
2025-08-13,Pocari Sweat,SUP_15,1060,1027,RM_10,825,20,2025-08-22,3872,MAC_17,0,7172.38,98,3963,Pending,1894.87,1,Sea,0.65,871.6,"Wyattfurt, Indonesia"
2025-08-14,Bintang Beer,SUP_43,213,1354,RM_18,1957,29,2025-08-23,1767,MAC_12,2,2699.09,19,135,In-Transit,2714.81,4,Air,0.3,779.59,"Lake Kathryn, Indonesia"
2025-08-15,Bintang Beer,SUP_37,107,1825,RM_14,1709,28,2025-08-24,835,MAC_17,22,973.68,57,4311,Completed,1210.67,3,Road,0.21,688.66,"North Steven, Indonesia"
2025-08-16,Indomie Goreng,SUP_33,1427,1503,RM_8,906,17,2025-08-25,2365,MAC_20,44,1045.42,75,1876,Completed,946.68,4,Road,0.71,364.93,"New Stevebury, Indonesia"
2025-08-17,SilverQueen,SUP_7,354,2189,RM_12,2685,28,2025-08-26,1903,MAC_18,39,2937.48,33,1877,Completed,4864.72,1,Air,0.62,552.64,"Port Marvin, Indonesia"
2025-08-18,Bintang Beer,SUP_32,183,514,RM_18,1857,28,2025-08-27,999,MAC_15,21,1785.1,37,1041,Completed,2750.6,1,Sea,0.22,64.58,"West Trevor, Indonesia"
2025-08-19,Pocari Sweat,SUP_23,1119,174,RM_4,2862,12,2025-08-28,3284,MAC_18,48,4038.11,43,2181,Completed,2357.98,4,Road,0.61,422.01,"Garrettchester, Indonesia"
2025-08-20,SilverQueen,SUP_10,1139,735,RM_5,1913,19,2025-08-29,2346,MAC_9,47,2144.19,66,2394,In-Transit,3243.71,3,Air,0.01,120.78,"North Bryanside, Indonesia"
2025-08-21,Kopiko,SUP_4,1426,993,RM_25,443,19,2025-08-30,3379,MAC_2,47,3770.99,76,4203,Completed,1194.92,4,Air,0.18,731.35,"Lake Angela, Indonesia"
2025-08-22,Tolak Angin,SUP_33,1922,1373,RM_13,1053,23,2025-08-31,4354,MAC_10,43,4722.63,35,2470,Pending,4127.67,3,Air,0.73,893.39,"New Andrew, Indonesia"
2025-08-23,Teh Botol Sosro,SUP_33,195,1654,RM_22,1238,2,2025-09-01,2583,MAC_2,47,7554.12,72,1902,Completed,1316.36,3,Sea,0.41,182.34,"New Emilyside, Indonesia"
2025-08-24,Tolak Angin,SUP_20,221,736,RM_17,1389,5,2025-09-02,1431,MAC_18,14,2660.3,31,1536,Pending,2758.4,4,Air,0.2,253.23,"Spencerport, Indonesia"
2025-08-25,SilverQueen,SUP_20,325,923,RM_12,581,10,2025-09-03,3124,MAC_6,40,5013.11,45,2062,Pending,723.18,1,Rail,0.51,858.41,"Cooperburgh, Indonesia"
2025-08-26,Teh Botol Sosro,SUP_27,128,738,RM_18,1233,4,2025-09-04,532,MAC_20,15,8245.87,87,1528,In-Transit,2915.37,5,Sea,0.47,589.97,"East David, Indonesia"
2025-08-27,Kecap ABC,SUP_45,687,1589,RM_5,504,9,2025-09-05,1646,MAC_14,26,9870.58,46,3660,Completed,2466.49,2,Air,0.63,592.43,"Lake Melindahaven, Indonesia"
2025-08-28,Kecap ABC,SUP_47,1447,711,RM_7,2080,10,2025-09-06,3449,MAC_4,31,5794.41,12,4948,In-Transit,1475.17,5,Rail,0.07,567.25,"New Brendan, Indonesia"
2025-08-29,Bintang Beer,SUP_48,1242,1379,RM_27,1758,19,2025-09-07,3954,MAC_9,33,4607.04,99,4269,Completed,1606.88,1,Road,0.82,226.08,"East Sandraberg, Indonesia"
2025-08-30,Teh Botol Sosro,SUP_1,1294,155,RM_29,816,6,2025-09-08,3902,MAC_19,41,6499.56,83,4206,Completed,148.08,2,Road,0.06,250.87,"Port Scott, Indonesia"
2025-08-31,Beng Beng,SUP_46,133,358,RM_15,1957,23,2025-09-09,3000,MAC_17,11,5119.81,73,116,In-Transit,233.85,4,Air,0.45,950.15,"Clarkmouth, Indonesia"
2025-09-01,Aqua,SUP_9,1897,594,RM_15,2910,6,2025-09-10,4099,MAC_17,17,2065.19,99,3953,In-Transit,3044.2,5,Road,0.71,726.24,"Davidmouth, Indonesia"
2025-09-02,Tolak Angin,SUP_43,1428,2190,RM_8,1257,23,2025-09-11,1549,MAC_6,17,4864.75,32,4371,Pending,3620.04,3,Sea,0.34,99.53,"Patrickshire, Indonesia"
2025-09-03,Aqua,SUP_44,1311,511,RM_27,2660,6,2025-09-12,1189,MAC_5,3,9801.45,80,3139,Pending,2779.82,1,Air,0.91,230.71,"Jenkinsborough, Indonesia"
2025-09-04,Pocari Sweat,SUP_17,1174,1260,RM_16,383,24,2025-09-13,3625,MAC_13,33,6584.07,67,1514,Pending,501.36,1,Road,0.76,630.84,"Tiffanyberg, Indonesia"
2025-09-05,Indomie Goreng,SUP_45,1644,439,RM_4,2873,17,2025-09-14,4431,MAC_7,38,3192.61,21,4222,In-Transit,4710.26,1,Air,0.43,290.63,"East Danielleview, Indonesia"
2025-09-06,Bintang Beer,SUP_48,232,1144,RM_5,2058,6,2025-09-15,4801,MAC_12,18,9497.89,95,1148,Completed,3595.82,5,Road,0.18,259.22,"Michaelfurt, Indonesia"
2025-09-07,Aqua,SUP_3,1489,1005,RM_17,223,6,2025-09-16,4224,MAC_16,42,4191.53,61,4932,Pending,1263.14,3,Sea,0.04,210.32,"East Codyhaven, Indonesia"
2025-09-08,Bintang Beer,SUP_42,1315,1039,RM_14,1655,13,2025-09-17,2326,MAC_19,44,4206.15,20,4353,In-Transit,3390.29,5,Air,0.8,193.87,"Craneshire, Indonesia"
2025-09-09,Kecap ABC,SUP_13,627,1904,RM_13,1455,8,2025-09-18,4290,MAC_18,30,6357.7,18,2398,Pending,646.14,3,Rail,0.19,617.2,"Rodgersport, Indonesia"
2025-09-10,Kopiko,SUP_22,1310,280,RM_16,1982,4,2025-09-19,767,MAC_11,48,5905.25,14,811,Completed,3919.0,2,Road,0.27,906.79,"Sarahside, Indonesia"
2025-09-11,Aqua,SUP_1,283,1881,RM_15,2461,27,2025-09-20,1592,MAC_11,30,3259.15,79,308,In-Transit,2456.53,4,Rail,0.01,367.52,"Petersonmouth, Indonesia"
2025-09-12,Aqua,SUP_11,1316,1819,RM_15,2069,24,2025-09-21,2579,MAC_1,41,4937.26,80,4819,In-Transit,2105.91,1,Air,0.02,130.29,"Thompsonberg, Indonesia"
2025-09-13,Kecap ABC,SUP_2,1207,1630,RM_16,1804,9,2025-09-22,632,MAC_11,47,3658.87,27,3320,Completed,144.82,3,Road,0.23,133.06,"New Christopher, Indonesia"
2025-09-14,Aqua,SUP_31,995,583,RM_7,709,22,2025-09-23,4878,MAC_17,19,7508.91,88,3114,In-Transit,3297.13,5,Air,0.87,934.35,"Lake Tyler, Indonesia"
2025-09-15,Kecap ABC,SUP_27,1517,102,RM_15,1781,21,2025-09-24,515,MAC_7,47,1663.78,74,3836,In-Transit,4162.11,5,Sea,0.78,533.45,"Port Craigmouth, Indonesia"
2025-09-16,Pocari Sweat,SUP_10,1084,774,RM_6,2213,19,2025-09-25,3161,MAC_9,19,7627.39,88,1426,In-Transit,1512.66,1,Sea,0.77,471.62,"East Tammy, Indonesia"
2025-09-17,Teh Botol Sosro,SUP_12,1810,960,RM_4,344,6,2025-09-26,4805,MAC_11,31,2031.09,63,198,Pending,157.67,1,Road,0.83,891.83,"South Calebstad, Indonesia"
2025-09-18,SilverQueen,SUP_12,1626,257,RM_9,1073,7,2025-09-27,2756,MAC_7,19,3406.83,18,3700,Completed,3899.05,1,Sea,0.19,512.04,"Lake Jon, Indonesia"
2025-09-19,Teh Botol Sosro,SUP_40,703,985,RM_17,2506,28,2025-09-28,4892,MAC_10,15,3666.65,80,2228,Pending,3214.76,2,Rail,0.98,485.79,"Port Monica, Indonesia"
2025-09-20,Kecap ABC,SUP_48,902,564,RM_26,1444,26,2025-09-29,4451,MAC_7,18,9908.92,69,191,Completed,3906.75,4,Sea,0.23,927.39,"Newtonmouth, Indonesia"
2025-09-21,Pocari Sweat,SUP_45,1185,1821,RM_17,225,23,2025-09-30,972,MAC_9,30,6103.31,18,4226,In-Transit,2737.75,3,Sea,0.15,479.71,"Mcdanielfurt, Indonesia"
2025-09-22,Beng Beng,SUP_49,132,597,RM_24,831,23,2025-10-01,1340,MAC_1,12,7886.76,53,766,Completed,2358.63,1,Air,0.29,397.05,"Arielburgh, Indonesia"
2025-09-23,Indomie Goreng,SUP_27,592,1539,RM_3,2430,7,2025-10-02,1649,MAC_18,19,5776.09,20,1432,In-Transit,1174.86,3,Air,0.53,585.85,"Ryanside, Indonesia"
2025-09-24,Kecap ABC,SUP_46,242,1748,RM_24,129,25,2025-10-03,2824,MAC_3,42,9840.0,12,163,In-Transit,486.31,5,Road,0.12,977.46,"Gregorybury, Indonesia"
2025-09-25,Tolak Angin,SUP_30,1464,1955,RM_25,1721,7,2025-10-04,4270,MAC_13,11,2185.12,86,2381,Completed,2410.08,4,Sea,0.74,964.19,"Wallacebury, Indonesia"
2025-09-26,Bintang Beer,SUP_11,1485,839,RM_21,431,12,2025-10-05,981,MAC_15,48,6246.3,14,2808,In-Transit,4355.15,4,Rail,0.37,777.85,"Donaldsonview, Indonesia"
